Bloco,Estado,Tipo_variavel,Variavel,Coeficiente,p_valor,Significativo_5pct,Metodo,n_pares,Shapiro_CO2_n,Shapiro_CO2_W,Shapiro_CO2_p,Shapiro_CO2_Normal_5pct,Shapiro_Var_n,Shapiro_Var_W,Shapiro_Var_p,Shapiro_Var_Normal_5pct,Status
Energia/agroindustria,SP,Causas,area_destinada_colheita,0.18216956625554676,0.4420737711150518,Não,Pearson,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.9146426937043342,0.07818096387987444,Sim,OK
Energia/agroindustria,SP,Causas,consumo_energia_industrial,0.7068318055487034,0.0004931920110561448,Sim,Pearson,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.9366858628571455,0.20743292126371893,Sim,OK
Energia/agroindustria,SP,Causas,desmat_area,-0.06643235388088597,0.7808035992786273,Não,Pearson,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.9425897493451664,0.2682583263568019,Sim,OK
Energia/agroindustria,SP,Causas,frota,0.14407271834670643,0.5445139926083074,Não,Pearson,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.9405701839816116,0.24580030776978778,Sim,OK
Energia/agroindustria,SP,Causas,frp_anual_queimadas,-0.09624060150375939,0.6864870716570238,Não,Spearman,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.7690779283491403,0.00030951628116564315,Não,OK
Energia/agroindustria,SP,Causas,rebanho,-0.4917293233082706,0.027658227513046155,Sim,Spearman,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.7777692219314007,0.0004101989015949443,Não,OK
Energia/agroindustria,SP,Causas,venda_comb,0.43458646616541347,0.055518791395969054,Não,Spearman,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.8678342881064123,0.010765663095388803,Não,OK
Energia/agroindustria,TO,Causas,area_colhida,0.5203007518796992,0.01868322114312066,Sim,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.8917875207365864,0.02900969839609866,Não,OK
Energia/agroindustria,TO,Causas,area_destinada_colheita,0.5112781954887218,0.021220644133224786,Sim,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.8898037938487448,0.02666980038498467,Não,OK
Energia/agroindustria,TO,Causas,consumo_energia_industrial,0.4842105263157894,0.03050849355066659,Sim,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.9422272599829772,0.26409420833930064,Sim,OK
Energia/agroindustria,TO,Causas,desmat_area,0.793984962406015,2.9237338796840142e-05,Sim,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.8532746155860969,0.006051111487230782,Não,OK
Energia/agroindustria,TO,Causas,frota,0.4270676691729323,0.06037604759529396,Não,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.9541374074914589,0.434274780736175,Sim,OK
Energia/agroindustria,TO,Causas,frp_anual_queimadas,-0.09924812030075188,0.6771888443218217,Não,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.8944019068180602,0.032426958239952106,Não,OK
Energia/agroindustria,TO,Causas,rebanho,0.5669172932330826,0.009146270047598541,Sim,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.8120592435004081,0.0013145548044280525,Não,OK
Energia/agroindustria,TO,Causas,venda_comb,0.43909774436090226,0.05275071743383972,Não,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.9485633183334717,0.34580815775180607,Sim,OK
Transporte/combustiveis,AL,Causas,area_colhida,-0.6150375939849623,0.003900311298213233,Sim,Spearman,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.903221804545048,0.04741124135446523,Não,OK
Transporte/combustiveis,AL,Causas,area_destinada_colheita,-0.5969924812030075,0.005451989383349599,Sim,Spearman,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.8962295249014072,0.03506434713724921,Não,OK
Transporte/combustiveis,AL,Causas,consumo_energia_industrial,-0.16691729323308271,0.4818249184315467,Não,Spearman,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.8208511934564158,0.0017983882895392493,Não,OK
Transporte/combustiveis,AL,Causas,desmat_area,0.13684210526315788,0.5650957921363964,Não,Spearman,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.8452162087797851,0.004436589712760823,Não,OK
Transporte/combustiveis,AL,Causas,frota,0.8445402683328209,2.82384807771248e-06,Sim,Pearson,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.9429885732576139,0.2729085625163791,Sim,OK
Transporte/combustiveis,AL,Causas,frp_anual_queimadas,-0.2066146531518763,0.3821190660672463,Não,Pearson,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.9285125608770085,0.14456143844132469,Sim,OK
Transporte/combustiveis,AL,Causas,rebanho,0.8953482798248455,9.726797315399062e-08,Sim,Pearson,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.9199557644982155,0.0988911204321177,Sim,OK
Transporte/combustiveis,AL,Causas,venda_comb,0.8330827067669173,5.123854828137089e-06,Sim,Spearman,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.874018178506835,0.013833948587938833,Não,OK
Transporte/combustiveis,CE,Causas,area_colhida,-0.7428571428571428,0.00017540444660487075,Sim,Spearman,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.8804751275677352,0.01804416761145284,Não,OK
Transporte/combustiveis,CE,Causas,area_destinada_colheita,-0.7458646616541353,0.00015970222414751246,Sim,Spearman,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.8716878522802594,0.012581182321200788,Não,OK
Transporte/combustiveis,CE,Causas,consumo_energia_industrial,0.8669737145540279,7.56873051017454e-07,Sim,Pearson,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.9371730116886374,0.21191491748170022,Sim,OK
Transporte/combustiveis,CE,Causas,desmat_area,-0.13684210526315788,0.5650957921363964,Não,Spearman,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.8930436844405225,0.030601920148958205,Não,OK
Transporte/combustiveis,CE,Causas,frota,0.8730987883458542,5.068742019555171e-07,Sim,Pearson,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.9230682103563892,0.11352988697415783,Sim,OK
Transporte/combustiveis,CE,Causas,frp_anual_queimadas,-0.4917293233082706,0.027658227513046155,Sim,Spearman,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.8662752690537765,0.010111915718729799,Não,OK
Transporte/combustiveis,CE,Causas,rebanho,0.3935229548706993,0.08604723488489294,Não,Pearson,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.9763983120777222,0.8796709522809509,Sim,OK
Transporte/combustiveis,CE,Causas,venda_comb,0.882706766917293,2.58814738791862e-07,Sim,Spearman,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.8565422657910164,0.006874408943075896,Não,OK
Transporte/combustiveis,ES,Causas,area_colhida,-0.6195488721804511,0.003575852944413449,Sim,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.9333164455399154,0.17882431032548435,Sim,OK
Transporte/combustiveis,ES,Causas,area_destinada_colheita,-0.6120300751879698,0.004129875210325546,Sim,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.9363516368013136,0.20441016303595155,Sim,OK
Transporte/combustiveis,ES,Causas,consumo_energia_industrial,0.26616541353383455,0.2566708454025406,Não,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.9462477730217976,0.31369473236632583,Sim,OK
Transporte/combustiveis,ES,Causas,desmat_area,0.5413533834586466,0.013697495397047697,Sim,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.9856504384535216,0.9852286231222005,Sim,OK
Transporte/combustiveis,ES,Causas,frota,0.5894736842105263,0.006233369103076914,Sim,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.9508739968794552,0.38055176586333495,Sim,OK
Transporte/combustiveis,ES,Causas,frp_anual_queimadas,0.13533834586466165,0.5694186911507698,Não,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.8195928221171283,0.0017188302308247462,Não,OK
Transporte/combustiveis,ES,Causas,rebanho,0.4466165413533834,0.04837283310926692,Sim,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.9476708316089993,0.3331138868493142,Sim,OK
Transporte/combustiveis,ES,Causas,venda_comb,0.7744360902255639,6.119579516446203e-05,Sim,Spearman,20,20,0.8766545395630491,0.015411819357914186,Não,20,0.9651879099041776,0.6517665206180573,Sim,OK
Transporte/combustiveis,PB,Causas,area_colhida,-0.5969924812030075,0.005451989383349599,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.8130922615087643,0.0013634143367163782,Não,OK
Transporte/combustiveis,PB,Causas,area_destinada_colheita,-0.6796992481203006,0.0009782817239871891,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.7898963555724099,0.0006130698840278573,Não,OK
Transporte/combustiveis,PB,Causas,consumo_energia_industrial,0.6496240601503759,0.0019353332844401446,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.8571773864579568,0.007047801119456591,Não,OK
Transporte/combustiveis,PB,Causas,desmat_area,0.5639097744360902,0.00960697153757662,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.928448910966977,0.14415386255414137,Sim,OK
Transporte/combustiveis,PB,Causas,frota,0.9428571428571428,5.009327938313909e-10,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.9363510393680722,0.20440479756348567,Sim,OK
Transporte/combustiveis,PB,Causas,frp_anual_queimadas,-0.28721804511278193,0.2195043134627025,Não,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.9507008612977208,0.377853887755192,Sim,OK
Transporte/combustiveis,PB,Causas,rebanho,0.6706766917293233,0.0012099715195241648,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.9653108720651994,0.6543992924953186,Sim,OK
Transporte/combustiveis,PB,Causas,venda_comb,0.7684210526315788,7.571881175260252e-05,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.9305454151108942,0.15819394866529735,Sim,OK
Transporte/combustiveis,PE,Causas,area_colhida,-0.5218045112781955,0.018284943482097568,Sim,Spearman,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.8634362424145877,0.009027033627027541,Não,OK
Transporte/combustiveis,PE,Causas,area_destinada_colheita,-0.7274616733400819,0.00027816735371741447,Sim,Pearson,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.9149601118689483,0.07928377658395495,Sim,OK
Transporte/combustiveis,PE,Causas,consumo_energia_industrial,0.8766917293233082,3.9679240752959395e-07,Sim,Spearman,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.8718155846013392,0.012646644659915923,Não,OK
Transporte/combustiveis,PE,Causas,desmat_area,0.19944475254689298,0.39921143978585194,Não,Pearson,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.9396812771527459,0.23647552340002626,Sim,OK
Transporte/combustiveis,PE,Causas,frota,0.9143120418576438,1.727436402677556e-08,Sim,Pearson,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.9248608119158117,0.12293236307980315,Sim,OK
Transporte/combustiveis,PE,Causas,frp_anual_queimadas,-0.5997958809696535,0.005182136042087554,Sim,Pearson,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.9220862095980373,0.10868915170190646,Sim,OK
Transporte/combustiveis,PE,Causas,rebanho,0.1565963490208703,0.5096944253250195,Não,Pearson,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.9162892444473548,0.08407721006141278,Sim,OK
Transporte/combustiveis,PE,Causas,venda_comb,0.874631293441219,4.5702399805707376e-07,Sim,Pearson,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.9188697378610016,0.09424561604381208,Sim,OK
Transporte/combustiveis,RJ,Causas,area_colhida,-0.437593984962406,0.05366144000429179,Não,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.8773143180101495,0.015835715023604945,Não,OK
Transporte/combustiveis,RJ,Causas,area_destinada_colheita,-0.43909774436090226,0.05275071743383972,Não,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.8763488826657062,0.015219516716734362,Não,OK
Transporte/combustiveis,RJ,Causas,consumo_energia_industrial,-0.14586466165413534,0.5394664944297437,Não,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.9243669007727305,0.12026637984444183,Sim,OK
Transporte/combustiveis,RJ,Causas,desmat_area,0.14285714285714285,0.5479501508336088,Não,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.9475902143869421,0.331986911731773,Sim,OK
Transporte/combustiveis,RJ,Causas,frota,0.47067669172932325,0.036214551666000905,Sim,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.9270827218636107,0.13567499528236454,Sim,OK
Transporte/combustiveis,RJ,Causas,frp_anual_queimadas,-0.08421052631578946,0.7241036435108112,Não,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.923255053828903,0.1144752129913662,Sim,OK
Transporte/combustiveis,RJ,Causas,rebanho,0.45112781954887216,0.04588325880000643,Sim,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.9083824937477516,0.05937387604114027,Sim,OK
Transporte/combustiveis,RJ,Causas,venda_comb,0.849624060150376,2.134870346341263e-06,Sim,Spearman,20,20,0.8760412911609213,0.01502855291815436,Não,20,0.9386426539719209,0.2259978237010717,Sim,OK
Transporte/combustiveis,RN,Causas,area_colhida,-0.728256110795291,0.00027182818432045614,Sim,Pearson,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.9224954703161025,0.11068079701026895,Sim,OK
Transporte/combustiveis,RN,Causas,area_destinada_colheita,-0.5458646616541353,0.012783628876204716,Sim,Spearman,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.8458252514584175,0.004540938909664372,Não,OK
Transporte/combustiveis,RN,Causas,consumo_energia_industrial,0.6828917088502939,0.0009058393731367724,Sim,Pearson,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.9054494534683779,0.052235013867611875,Sim,OK
Transporte/combustiveis,RN,Causas,desmat_area,0.24409498104117863,0.29967473338829365,Não,Pearson,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.9413858119280838,0.2546542110543698,Sim,OK
Transporte/combustiveis,RN,Causas,frota,0.7847195869174979,4.188149392557317e-05,Sim,Pearson,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.9386348073441926,0.22592034644411896,Sim,OK
Transporte/combustiveis,RN,Causas,frp_anual_queimadas,-0.6046286289044681,0.004742809769781267,Sim,Pearson,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.909569835313662,0.06254405137459157,Sim,OK
Transporte/combustiveis,RN,Causas,rebanho,0.02129833007121032,0.9289820831394091,Não,Pearson,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.9631007018144768,0.6074758183324471,Sim,OK
Transporte/combustiveis,RN,Causas,venda_comb,0.7338345864661654,0.0002306890933683326,Sim,Spearman,20,20,0.9346612114789798,0.18975550880459785,Sim,20,0.8787416914079376,0.01679545347964751,Não,OK
Transporte/combustiveis,SC,Causas,area_colhida,-0.6380061839742776,0.002471742544539267,Sim,Pearson,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.9344557736090995,0.18804480957456887,Sim,OK
Transporte/combustiveis,SC,Causas,area_destinada_colheita,-0.6454747060970158,0.0021144350860046457,Sim,Pearson,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.9302798192503983,0.15634343109653692,Sim,OK
Transporte/combustiveis,SC,Causas,consumo_energia_industrial,0.7593140500870885,0.00010332256730159918,Sim,Pearson,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.9607652441875136,0.559248704376742,Sim,OK
Transporte/combustiveis,SC,Causas,desmat_area,-0.365631946935324,0.11289064204842991,Não,Pearson,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.9532122285050156,0.41849257012614033,Sim,OK
Transporte/combustiveis,SC,Causas,frota,0.7491697612214314,0.0001438504484780588,Sim,Pearson,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.9510530573412346,0.3833581441788039,Sim,OK
Transporte/combustiveis,SC,Causas,frp_anual_queimadas,-0.3488721804511278,0.13166317155695242,Não,Spearman,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.7793945269459815,0.00043263248672965714,Não,OK
Transporte/combustiveis,SC,Causas,rebanho,0.732330827067669,0.00024121635708852925,Sim,Spearman,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.8753787623935304,0.014625774618677444,Não,OK
Transporte/combustiveis,SC,Causas,venda_comb,0.7857629106374814,4.0255321594030065e-05,Sim,Pearson,20,20,0.9572081262787265,0.4896941354639773,Sim,20,0.9213855953343447,0.10536318739479283,Sim,OK
Transporte/combustiveis,SE,Causas,area_colhida,-0.23675298293623048,0.3148973972107767,Não,Pearson,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.9552463658266035,0.4537582381173833,Sim,OK
Transporte/combustiveis,SE,Causas,area_destinada_colheita,-0.31699622072751604,0.17326152492871555,Não,Pearson,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.9149690884587646,0.07931519465086824,Sim,OK
Transporte/combustiveis,SE,Causas,consumo_energia_industrial,0.23941578226183208,0.30932370992810043,Não,Pearson,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.9558925235017884,0.4653905631585649,Sim,OK
Transporte/combustiveis,SE,Causas,desmat_area,-0.0973545253562519,0.6830380545645628,Não,Pearson,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.9611928338273926,0.5679465944793465,Sim,OK
Transporte/combustiveis,SE,Causas,frota,0.723352325982448,0.0003130106035054117,Sim,Pearson,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.9361921821832077,0.20298287464279957,Sim,OK
Transporte/combustiveis,SE,Causas,frp_anual_queimadas,-0.45807514731064786,0.042243473427279146,Sim,Pearson,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.9187340690191859,0.09368106980516056,Sim,OK
Transporte/combustiveis,SE,Causas,rebanho,0.7005012116846473,0.0005824417792109641,Sim,Pearson,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.976799772402415,0.8864607303989045,Sim,OK
Transporte/combustiveis,SE,Causas,venda_comb,0.7338345864661654,0.0002306890933683326,Sim,Spearman,20,20,0.943094917680058,0.27416077166641567,Sim,20,0.8710276029575207,0.01224847314352191,Não,OK
Desmatamento/uso da terra,AC,Consequências,chuva_media,0.5735294117647058,0.0201910380465231,Sim,Spearman,16,20,0.7808079304775649,0.00045320479743731705,Não,16,0.9164088512093854,0.1476418631255607,Sim,OK
Desmatamento/uso da terra,AC,Consequências,temp_media,0.21176470588235297,0.4310832472392213,Não,Spearman,16,20,0.7808079304775649,0.00045320479743731705,Não,16,0.9395454783001079,0.34348364356525674,Sim,OK
Desmatamento/uso da terra,AM,Consequências,chuva_media,-0.4947368421052631,0.026578647405457147,Sim,Spearman,20,20,0.8039609958609255,0.0009904132007865244,Não,20,0.9426061359992804,0.26844796975570395,Sim,OK
Desmatamento/uso da terra,AM,Consequências,temp_media,0.34586466165413526,0.13525234313351656,Não,Spearman,20,20,0.8039609958609255,0.0009904132007865244,Não,20,0.8391611247551152,0.0035274898361492527,Não,OK
Desmatamento/uso da terra,AP,Consequências,chuva_media,-0.10588235294117648,0.6963341050381158,Não,Spearman,16,20,0.6808758848644704,2.29979987972261e-05,Não,16,0.9525900214779048,0.5317992662694342,Sim,OK
Desmatamento/uso da terra,AP,Consequências,temp_media,0.1323529411764706,0.6251064291516133,Não,Spearman,16,20,0.6808758848644704,2.29979987972261e-05,Não,16,0.9321453662394222,0.26358390985323876,Sim,OK
Desmatamento/uso da terra,BA,Consequências,chuva_media,0.10676691729323308,0.6541415450094845,Não,Spearman,20,20,0.889766275056415,0.02662750320221261,Não,20,0.9659211287393185,0.6674906814715964,Sim,OK
Desmatamento/uso da terra,BA,Consequências,temp_media,0.013533834586466165,0.9548397533571387,Não,Spearman,20,20,0.889766275056415,0.02662750320221261,Não,20,0.9468582898468467,0.3219031839746091,Sim,OK
Desmatamento/uso da terra,MA,Consequências,chuva_media,-0.26315789473684204,0.26228712287542844,Não,Spearman,20,20,0.9290821686496694,0.14825994511400054,Sim,20,0.8811131701406346,0.018528124826272196,Não,OK
Desmatamento/uso da terra,MA,Consequências,temp_media,0.20455999318068407,0.3869746975423842,Não,Pearson,20,20,0.9290821686496694,0.14825994511400054,Sim,20,0.9608637079464228,0.5612458764713086,Sim,OK
Desmatamento/uso da terra,MG,Consequências,chuva_media,-0.16160083833923145,0.4960854247892591,Não,Pearson,20,20,0.955920267528245,0.4658945679507055,Sim,20,0.975062341169652,0.8559679310929658,Sim,OK
Desmatamento/uso da terra,MG,Consequências,temp_media,-0.3038166715300472,0.1928260460397611,Não,Pearson,20,20,0.955920267528245,0.4658945679507055,Sim,20,0.9513503366447122,0.3880536753302162,Sim,OK
Desmatamento/uso da terra,MS,Consequências,chuva_media,-0.312781954887218,0.17936353052759132,Não,Spearman,20,20,0.7347645568302648,0.000106812692074015,Não,20,0.9270588206772122,0.13553115291112383,Sim,OK
Desmatamento/uso da terra,MS,Consequências,temp_media,0.3037593984962406,0.19291416827770458,Não,Spearman,20,20,0.7347645568302648,0.000106812692074015,Não,20,0.9648629389808443,0.6448183856897092,Sim,OK
Desmatamento/uso da terra,MT,Consequências,chuva_media,-0.33383458646616543,0.15029922707342813,Não,Spearman,20,20,0.6815813523732124,2.3442808787093593e-05,Não,20,0.9676563481318633,0.7048202799394401,Sim,OK
Desmatamento/uso da terra,MT,Consequências,temp_media,0.10977443609022557,0.6450049409876997,Não,Spearman,20,20,0.6815813523732124,2.3442808787093593e-05,Não,20,0.9076382523014829,0.05747184555318109,Sim,OK
Desmatamento/uso da terra,PA,Consequências,chuva_media,0.4054866738523464,0.07610768003442821,Não,Pearson,20,20,0.9288922158854342,0.1470162950376679,Sim,20,0.9252469590771537,0.12505780963245622,Sim,OK
Desmatamento/uso da terra,PA,Consequências,temp_media,-0.18346403214279366,0.4387812148759259,Não,Pearson,20,20,0.9288922158854342,0.1470162950376679,Sim,20,0.9159165216932006,0.08270386290318806,Sim,OK
Desmatamento/uso da terra,PI,Consequências,chuva_media,-0.18769165039405727,0.4281182529363572,Não,Pearson,20,20,0.9264247848340691,0.131770289665757,Sim,20,0.9411416577308269,0.2519735376585629,Sim,OK
Desmatamento/uso da terra,PI,Consequências,temp_media,-0.053450206613021974,0.8229093950351793,Não,Pearson,20,20,0.9264247848340691,0.131770289665757,Sim,20,0.9568213730284589,0.4824647343547338,Sim,OK
Desmatamento/uso da terra,RO,Consequências,chuva_media,-0.46323529411764713,0.061113371302034855,Não,Spearman,17,20,0.9005010476427964,0.04214083188589732,Não,17,0.9327469331397233,0.2418552785593998,Sim,OK
Desmatamento/uso da terra,RO,Consequências,temp_media,0.1936274509803922,0.4564969285487544,Não,Spearman,17,20,0.9005010476427964,0.04214083188589732,Não,17,0.968569587781577,0.7929134245133177,Sim,OK
Desmatamento/uso da terra,RS,Consequências,chuva_media,-0.04557801897883752,0.8486783765026636,Não,Pearson,20,20,0.9729470980270184,0.8154871200683524,Sim,20,0.9442611037292876,0.2882354823904885,Sim,OK
Desmatamento/uso da terra,RS,Consequências,temp_media,-0.19627082732773105,0.40690976010948765,Não,Pearson,20,20,0.9729470980270184,0.8154871200683524,Sim,20,0.9073763950148592,0.0568177066890323,Sim,OK
Energia/agroindustria,DF,Consequências,chuva_media,-0.2611488955027963,0.2660816104529641,Não,Pearson,20,20,0.9364150869528569,0.20498076533617854,Sim,20,0.9566654885079359,0.4795706327147553,Sim,OK
Energia/agroindustria,DF,Consequências,temp_media,0.4769381008125792,0.03347961002624544,Sim,Pearson,20,20,0.9364150869528569,0.20498076533617854,Sim,20,0.9367017369941251,0.20757754059126698,Sim,OK
Energia/agroindustria,GO,Consequências,chuva_media,-0.04060150375939849,0.8650468790077723,Não,Spearman,20,20,0.9636521657080678,0.6190904042671079,Sim,20,0.9043143828443931,0.04971652546842442,Não,OK
Energia/agroindustria,GO,Consequências,temp_media,0.19629930937110246,0.4068403196745848,Não,Pearson,20,20,0.9636521657080678,0.6190904042671079,Sim,20,0.9734320597391988,0.8250427337270916,Sim,OK
Energia/agroindustria,PR,Consequências,chuva_media,0.25789473684210523,0.28643023354996244,Não,Spearman,19,20,0.9540790930849103,0.4332672545485697,Sim,19,0.884053087368048,0.02527548769767288,Não,OK
Energia/agroindustria,PR,Consequências,temp_media,0.45789473684210524,0.048674125792005335,Sim,Spearman,19,20,0.9540790930849103,0.4332672545485697,Sim,19,0.6625791859824465,2.0576428075959003e-05,Não,OK
Energia/agroindustria,RR,Consequências,chuva_media,-0.12379464081335644,0.6732878248659941,Não,Pearson,14,20,0.9429247001025165,0.27215893925017204,Sim,14,0.9367255827100641,0.37797885317012336,Sim,OK
Energia/agroindustria,RR,Consequências,temp_media,0.3387343809744649,0.23613874925592362,Não,Pearson,14,20,0.9429247001025165,0.27215893925017204,Sim,14,0.9715886842018283,0.8971622362040126,Sim,OK
Energia/agroindustria,SP,Consequências,chuva_media,0.34888550128316,0.13164742604100305,Não,Pearson,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.9103837767067806,0.06481774850599561,Sim,OK
Energia/agroindustria,SP,Consequências,temp_media,-0.246271502100738,0.2952497803539944,Não,Pearson,20,20,0.9132285800772736,0.0734556250201451,Sim,20,0.9482346438251789,0.3410866443380641,Sim,OK
Energia/agroindustria,TO,Consequências,chuva_media,-0.29774436090225564,0.2023199860189742,Não,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.8909028493587011,0.027940644057279564,Não,OK
Energia/agroindustria,TO,Consequências,temp_media,0.09022556390977443,0.705213030860713,Não,Spearman,20,20,0.8573767717664407,0.007103186909183062,Não,20,0.9361450107757456,0.20256246519397736,Sim,OK
Transporte/combustiveis,AL,Consequências,chuva_media,-0.3293233082706767,0.15623105162611658,Não,Spearman,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.8844150515755214,0.0212607627521501,Não,OK
Transporte/combustiveis,AL,Consequências,temp_media,0.14442379876407288,0.5435233921332285,Não,Pearson,20,20,0.9318550222636119,0.167636974087303,Sim,20,0.9741226599301738,0.8383829817126812,Sim,OK
Transporte/combustiveis,CE,Consequências,chuva_media,-0.07218045112781954,0.7623392575365604,Não,Spearman,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.85569187874093,0.006649302116221837,Não,OK
Transporte/combustiveis,CE,Consequências,temp_media,0.3668260952673929,0.11163098242425443,Não,Pearson,20,20,0.9480928244251812,0.3390661771541167,Sim,20,0.9467093363524908,0.3198835704713808,Sim,OK
Transporte/combustiveis,ES,Consequências,chuva_media,-0.2053663570691434,0.41363537140209433,Não,Spearman,18,20,0.8766545395630491,0.015411819357914186,Não,18,0.9469594311135772,0.3793307959914339,Sim,OK
Transporte/combustiveis,ES,Consequências,temp_media,-0.1991744066047472,0.42815803191920493,Não,Spearman,18,20,0.8766545395630491,0.015411819357914186,Não,18,0.9377874642493836,0.26549557993675144,Sim,OK
Transporte/combustiveis,PB,Consequências,chuva_media,-0.06616541353383458,0.781663912108574,Não,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.9810676238999355,0.9471268239241474,Sim,OK
Transporte/combustiveis,PB,Consequências,temp_media,0.8721804511278194,5.389740442330202e-07,Sim,Spearman,20,20,0.8859871975102829,0.022708069886830565,Não,20,0.7451317544039628,0.00014617819327186038,Não,OK
Transporte/combustiveis,PE,Consequências,chuva_media,-0.6547983799737118,0.0017299447556266495,Sim,Pearson,20,20,0.9431310350713494,0.27458723328790935,Sim,20,0.9053878059024135,0.05209488912328156,Sim,OK
